Name,Latitude,Longitude,Latitude (Rad),Longitude (Rad),Timestamp,Time Delta (s),Haversine Distance (Km),Haversine Distance (m),Velocity (m / s) = Distance (m) / Time (s)
916,40.18647,-8.41617,0.7013862163,-0.1468898769,1/23/2016 12:08:04,1.16,0.001111949267,1.111949267,0.96
917,40.18647,-8.41617,0.7013862163,-0.1468898769,1/23/2016 12:08:05,1.16,0,0,0.00
918,40.18648,-8.41618,0.7013863908,-0.1468900514,1/23/2016 12:08:06,1.16,0.001399297525,1.399297525,1.21
919,40.18647,-8.41619,0.7013862163,-0.146890226,1/23/2016 12:08:07,1.16,0.001399297525,1.399297525,1.21
920,40.18647,-8.41619,0.7013862163,-0.146890226,1/23/2016 12:08:08,1.16,0,0,0.00
921,40.18646,-8.41619,0.7013860417,-0.146890226,1/23/2016 12:08:09,1.16,0.001111949267,1.111949267,0.96
922,40.18645,-8.4162,0.7013858672,-0.1468904005,1/23/2016 12:08:10,1.16,0.001399297677,1.399297677,1.21
923,40.18642,-8.4162,0.7013853436,-0.1468904005,1/23/2016 12:08:11,1.16,0.003335847799,3.335847799,2.88
924,40.18641,-8.4162,0.7013851691,-0.1468904005,1/23/2016 12:08:12,1.16,0.001111949266,1.111949266,0.96
925,40.1864,-8.4162,0.7013849945,-0.1468904005,1/23/2016 12:08:13,1.16,0.001111949267,1.111949267,0.96
926,40.1864,-8.4162,0.7013849945,-0.1468904005,1/23/2016 12:08:14,1.16,0,0,0.00
927,40.18641,-8.41619,0.7013851691,-0.146890226,1/23/2016 12:08:15,1.16,0.001399298058,1.399298058,1.21
928,40.18642,-8.41619,0.7013853436,-0.146890226,1/23/2016 12:08:16,1.16,0.001111949266,1.111949266,0.96
929,40.18643,-8.41619,0.7013855181,-0.146890226,1/23/2016 12:08:17,1.16,0.001111949267,1.111949267,0.96
930,40.18643,-8.41619,0.7013855181,-0.146890226,1/23/2016 12:08:18,1.16,0,0,0.00
931,40.18643,-8.41619,0.7013855181,-0.146890226,1/23/2016 12:08:19,1.16,0,0,0.00
932,40.18647,-8.4162,0.7013862163,-0.1468904005,1/23/2016 12:08:20,1.16,0.004528189666,4.528189666,3.91
933,40.18647,-8.4162,0.7013862163,-0.1468904005,1/23/2016 12:08:21,1.16,0,0,0.00
934,40.18647,-8.4162,0.7013862163,-0.1468904005,1/23/2016 12:08:22,1.16,0,0,0.00
935,40.18647,-8.4162,0.7013862163,-0.1468904005,1/23/2016 12:08:23,1.16,0,0,0.00
936,40.18647,-8.4162,0.7013862163,-0.1468904005,1/23/2016 12:08:24,1.16,0,0,0.00
937,40.18645,-8.41615,0.7013858672,-0.1468895278,1/23/2016 12:08:25,1.16,0.004794350056,4.794350056,4.14
938,40.18645,-8.41614,0.7013858672,-0.1468893533,1/23/2016 12:08:26,1.16,0.0008494721442,0.8494721442,0.73
939,40.18645,-8.41614,0.7013858672,-0.1468893533,1/23/2016 12:08:27,1.16,0,0,0.00
940,40.18645,-8.41614,0.7013858672,-0.1468893533,1/23/2016 12:08:28,1.16,0,0,0.00
941,40.18645,-8.41614,0.7013858672,-0.1468893533,1/23/2016 12:08:29,1.16,0,0,0.00
942,40.18645,-8.41614,0.7013858672,-0.1468893533,1/23/2016 12:08:30,1.16,0,0,0.00
943,40.18647,-8.41617,0.7013862163,-0.1468898769,1/23/2016 12:08:31,1.16,0.003382328944,3.382328944,2.92
944,40.18648,-8.41617,0.7013863908,-0.1468898769,1/23/2016 12:08:32,1.16,0.001111949267,1.111949267,0.96
945,40.18649,-8.41618,0.7013865653,-0.1468900514,1/23/2016 12:08:33,1.16,0.001399297449,1.399297449,1.21
946,40.1865,-8.41619,0.7013867399,-0.146890226,1/23/2016 12:08:34,1.16,0.001399297373,1.399297373,1.21
947,40.18651,-8.4162,0.7013869144,-0.1468904005,1/23/2016 12:08:35,1.16,0.001399297296,1.399297296,1.21
948,40.18652,-8.41621,0.7013870889,-0.146890575,1/23/2016 12:08:36,1.16,0.001399297221,1.399297221,1.21
949,40.18652,-8.41621,0.7013870889,-0.146890575,1/23/2016 12:08:37,1.16,0,0,0.00
950,40.18652,-8.41621,0.7013870889,-0.146890575,1/23/2016 12:08:38,1.16,0,0,0.00
951,40.18652,-8.41621,0.7013870889,-0.146890575,1/23/2016 12:08:39,1.16,0,0,0.00
952,40.18652,-8.41621,0.7013870889,-0.146890575,1/23/2016 12:08:40,1.16,0,0,0.00
953,40.18652,-8.41621,0.7013870889,-0.146890575,1/23/2016 12:08:41,1.16,0,0,0.00
954,40.18652,-8.41621,0.7013870889,-0.146890575,1/23/2016 12:08:42,1.16,0,0,0.00
955,40.18652,-8.41621,0.7013870889,-0.146890575,1/23/2016 12:08:43,1.16,0,0,0.00
956,40.18652,-8.41621,0.7013870889,-0.146890575,1/23/2016 12:08:44,1.16,0,0,0.00
957,40.18652,-8.41621,0.7013870889,-0.146890575,1/23/2016 12:08:45,1.16,0,0,0.00
958,40.18651,-8.41619,0.7013869144,-0.146890226,1/23/2016 12:08:48,3.47,0.00203047712,2.03047712,0.58
959,40.18652,-8.41619,0.7013870889,-0.146890226,1/23/2016 12:08:48,0.00,0.001111949267,1.111949267,0.00
960,40.18652,-8.41619,0.7013870889,-0.146890226,1/23/2016 12:08:48,0.00,0,0,0.00
961,40.18652,-8.41618,0.7013870889,-0.1468900514,1/23/2016 12:08:48,0.00,0.0008494712676,0.8494712676,0.00
962,40.18652,-8.41618,0.7013870889,-0.1468900514,1/23/2016 12:08:49,1.16,0,0,0.00
963,40.18652,-8.41618,0.7013870889,-0.1468900514,1/23/2016 12:08:50,1.16,0,0,0.00
964,40.18652,-8.41618,0.7013870889,-0.1468900514,1/23/2016 12:08:51,1.16,0,0,0.00
965,40.18653,-8.41618,0.7013872635,-0.1468900514,1/23/2016 12:08:52,1.16,0.001111949267,1.111949267,0.96
966,40.18653,-8.41618,0.7013872635,-0.1468900514,1/23/2016 12:08:53,1.16,0,0,0.00
967,40.18653,-8.41618,0.7013872635,-0.1468900514,1/23/2016 12:08:54,1.16,0,0,0.00
968,40.18653,-8.41618,0.7013872635,-0.1468900514,1/23/2016 12:08:55,1.16,0,0,0.00
969,40.18653,-8.41618,0.7013872635,-0.1468900514,1/23/2016 12:08:56,1.16,0,0,0.00
970,40.18653,-8.41621,0.7013872635,-0.146890575,1/23/2016 12:08:57,1.16,0.002548413427,2.548413427,2.20
971,40.18653,-8.4162,0.7013872635,-0.1468904005,1/23/2016 12:08:58,1.16,0.0008494711422,0.8494711422,0.73
972,40.18653,-8.4162,0.7013872635,-0.1468904005,1/23/2016 12:08:59,1.16,0,0,0.00
973,40.18652,-8.4162,0.7013870889,-0.1468904005,1/23/2016 12:09:00,1.16,0.001111949267,1.111949267,0.96
974,40.18652,-8.41619,0.7013870889,-0.146890226,1/23/2016 12:09:01,1.16,0.0008494712676,0.8494712676,0.73
975,40.1865,-8.41619,0.7013867399,-0.146890226,1/23/2016 12:09:02,1.16,0.002223898532,2.223898532,1.92
976,40.1865,-8.41617,0.7013867399,-0.1468898769,1/23/2016 12:09:03,1.16,0.001698943036,1.698943036,1.47
977,40.18649,-8.41615,0.7013865653,-0.1468895278,1/23/2016 12:09:04,1.16,0.002030477539,2.030477539,1.75
978,40.18648,-8.41614,0.7013863908,-0.1468893533,1/23/2016 12:09:05,1.16,0.001399297449,1.399297449,1.21
979,40.18647,-8.41614,0.7013862163,-0.1468893533,1/23/2016 12:09:06,1.16,0.001111949267,1.111949267,0.96
980,40.18645,-8.41613,0.7013858672,-0.1468891788,1/23/2016 12:09:07,1.16,0.00238061492,2.38061492,2.06
981,40.18645,-8.41613,0.7013858672,-0.1468891788,1/23/2016 12:09:08,1.16,0,0,0.00
982,40.18645,-8.41613,0.7013858672,-0.1468891788,1/23/2016 12:09:09,1.16,0,0,0.00
983,40.18645,-8.41614,0.7013858672,-0.1468893533,1/23/2016 12:09:10,1.16,0.0008494721442,0.8494721442,0.73
984,40.18645,-8.41614,0.7013858672,-0.1468893533,1/23/2016 12:09:11,1.16,0,0,0.00
985,40.18647,-8.41615,0.7013862163,-0.1468895278,1/23/2016 12:09:12,1.16,0.00238061492,2.38061492,2.06
986,40.18647,-8.41613,0.7013862163,-0.1468891788,1/23/2016 12:09:13,1.16,0.001698943787,1.698943787,1.47
987,40.18647,-8.41612,0.7013862163,-0.1468890042,1/23/2016 12:09:14,1.16,0.0008494718939,0.8494718939,0.73
988,40.18648,-8.41612,0.7013863908,-0.1468890042,1/23/2016 12:09:15,1.16,0.001111949267,1.111949267,0.96
989,40.18648,-8.41612,0.7013863908,-0.1468890042,1/23/2016 12:09:16,1.16,0,0,0.00
990,40.18647,-8.41613,0.7013862163,-0.1468891788,1/23/2016 12:09:17,1.16,0.001399297525,1.399297525,1.21
991,40.18647,-8.41613,0.7013862163,-0.1468891788,1/23/2016 12:09:19,2.31,0,0,0.00
992,40.18647,-8.41613,0.7013862163,-0.1468891788,1/23/2016 12:09:19,0.00,0,0,0.00
993,40.18647,-8.41613,0.7013862163,-0.1468891788,1/23/2016 12:09:19,0.00,0,0,0.00
994,40.18647,-8.41613,0.7013862163,-0.1468891788,1/23/2016 12:09:19,0.00,0,0,0.00
995,40.18647,-8.41613,0.7013862163,-0.1468891788,1/23/2016 12:09:20,1.16,0,0,0.00
996,40.18646,-8.41617,0.7013860417,-0.1468898769,1/23/2016 12:09:21,1.16,0.00357520249,3.57520249,3.09
997,40.18646,-8.41619,0.7013860417,-0.146890226,1/23/2016 12:09:22,1.16,0.001698944038,1.698944038,1.47
998,40.18647,-8.4162,0.7013862163,-0.1468904005,1/23/2016 12:09:23,1.16,0.001399297601,1.399297601,1.21
999,40.18647,-8.41622,0.7013862163,-0.1468907496,1/23/2016 12:09:24,1.16,0.001698943787,1.698943787,1.47
1000,40.18647,-8.41623,0.7013862163,-0.1468909241,1/23/2016 12:09:25,1.16,0.0008494718939,0.8494718939,0.73
1001,40.18647,-8.41624,0.7013862163,-0.1468910986,1/23/2016 12:09:26,1.16,0.0008494718937,0.8494718937,0.73
1002,40.18648,-8.41626,0.7013863908,-0.1468914477,1/23/2016 12:09:27,1.16,0.002030477958,2.030477958,1.75
1003,40.18649,-8.41627,0.7013865653,-0.1468916222,1/23/2016 12:09:28,1.16,0.001399297449,1.399297449,1.21
1004,40.18649,-8.41628,0.7013865653,-0.1468917968,1/23/2016 12:09:29,1.16,0.0008494716433,0.8494716433,0.73
1005,40.1865,-8.41631,0.7013867399,-0.1468923204,1/23/2016 12:09:30,1.16,0.002780440409,2.780440409,2.40
1006,40.1865,-8.41633,0.7013867399,-0.1468926694,1/23/2016 12:09:31,1.16,0.001698943036,1.698943036,1.47
1007,40.18651,-8.41634,0.7013869144,-0.146892844,1/23/2016 12:09:32,1.16,0.001399297296,1.399297296,1.21
1008,40.1865,-8.41635,0.7013867399,-0.1468930185,1/23/2016 12:09:33,1.16,0.001399297296,1.399297296,1.21
1009,40.1865,-8.41635,0.7013867399,-0.1468930185,1/23/2016 12:09:34,1.16,0,0,0.00
1010,40.1865,-8.41635,0.7013867399,-0.1468930185,1/23/2016 12:09:35,1.16,0,0,0.00
1011,40.1865,-8.41635,0.7013867399,-0.1468930185,1/23/2016 12:09:36,1.16,0,0,0.00
1012,40.1865,-8.41634,0.7013867399,-0.146892844,1/23/2016 12:09:37,1.16,0.0008494715181,0.8494715181,0.73
1013,40.1865,-8.41632,0.7013867399,-0.1468924949,1/23/2016 12:09:38,1.16,0.001698943036,1.698943036,1.47
1014,40.1865,-8.41632,0.7013867399,-0.1468924949,1/23/2016 12:09:39,1.16,0,0,0.00
1015,40.18651,-8.41628,0.7013869144,-0.1468917968,1/23/2016 12:09:40,1.16,0.003575200586,3.575200586,3.09
1016,40.18651,-8.41629,0.7013869144,-0.1468919713,1/23/2016 12:09:41,1.16,0.0008494713928,0.8494713928,0.73
1017,40.18651,-8.41628,0.7013869144,-0.1468917968,1/23/2016 12:09:42,1.16,0.0008494713928,0.8494713928,0.73
1018,40.1865,-8.41628,0.7013867399,-0.1468917968,1/23/2016 12:09:43,1.16,0.001111949266,1.111949266,0.96
1019,40.18651,-8.41627,0.7013869144,-0.1468916222,1/23/2016 12:09:44,1.16,0.001399297296,1.399297296,1.21
1020,40.18651,-8.41627,0.7013869144,-0.1468916222,1/23/2016 12:09:45,1.16,0,0,0.00
1021,40.18651,-8.41624,0.7013869144,-0.1468910986,1/23/2016 12:09:46,1.16,0.002548414179,2.548414179,2.20
1022,40.18652,-8.41624,0.7013870889,-0.1468910986,1/23/2016 12:09:47,1.16,0.001111949267,1.111949267,0.96
1023,40.18651,-8.41624,0.7013869144,-0.1468910986,1/23/2016 12:09:48,1.16,0.001111949267,1.111949267,0.96
1024,40.18652,-8.41624,0.7013870889,-0.1468910986,1/23/2016 12:09:49,1.16,0.001111949267,1.111949267,0.96
1025,40.18653,-8.41626,0.7013872635,-0.1468914477,1/23/2016 12:09:50,1.16,0.00203047691,2.03047691,1.75
1026,40.18654,-8.41628,0.701387438,-0.1468917968,1/23/2016 12:09:51,1.16,0.002030476701,2.030476701,1.75
1027,40.18655,-8.4163,0.7013876125,-0.1468921458,1/23/2016 12:09:52,1.16,0.002030476491,2.030476491,1.75
1028,40.18656,-8.4163,0.7013877871,-0.1468921458,1/23/2016 12:09:53,1.16,0.001111949267,1.111949267,0.96
1029,40.18656,-8.41629,0.7013877871,-0.1468919713,1/23/2016 12:09:54,1.16,0.0008494707667,0.8494707667,0.73
1030,40.18653,-8.41627,0.7013872635,-0.1468916222,1/23/2016 12:09:55,1.16,0.0037435657,3.7435657,3.23
1031,40.18654,-8.41627,0.701387438,-0.1468916222,1/23/2016 12:09:56,1.16,0.001111949267,1.111949267,0.96
1032,40.18654,-8.41627,0.701387438,-0.1468916222,1/23/2016 12:09:57,1.16,0,0,0.00
1033,40.18654,-8.41627,0.701387438,-0.1468916222,1/23/2016 12:09:58,1.16,0,0,0.00
1034,40.18654,-8.41627,0.701387438,-0.1468916222,1/23/2016 12:09:59,1.16,0,0,0.00
1035,40.18656,-8.41629,0.7013877871,-0.1468919713,1/23/2016 12:10:00,1.16,0.002798593909,2.798593909,2.42
1036,40.18656,-8.41629,0.7013877871,-0.1468919713,1/23/2016 12:10:01,1.16,0,0,0.00
1037,40.18656,-8.41629,0.7013877871,-0.1468919713,1/23/2016 12:10:02,1.16,0,0,0.00
1038,40.18656,-8.41629,0.7013877871,-0.1468919713,1/23/2016 12:10:03,1.16,0,0,0.00
1039,40.1866,-8.41633,0.7013884852,-0.1468926694,1/23/2016 12:10:04,1.16,0.005597186906,5.597186906,4.84
1040,40.1866,-8.41633,0.7013884852,-0.1468926694,1/23/2016 12:10:05,1.16,0,0,0.00
1041,40.18659,-8.41634,0.7013883106,-0.146892844,1/23/2016 12:10:06,1.16,0.001399296612,1.399296612,1.21
1042,40.18659,-8.41635,0.7013883106,-0.1468930185,1/23/2016 12:10:07,1.16,0.000849470391,0.849470391,0.73
1043,40.1866,-8.41635,0.7013884852,-0.1468930185,1/23/2016 12:10:08,1.16,0.001111949266,1.111949266,0.96
1044,40.1866,-8.41635,0.7013884852,-0.1468930185,1/23/2016 12:10:09,1.16,0,0,0.00
1045,40.18661,-8.41634,0.7013886597,-0.146892844,1/23/2016 12:10:10,1.16,0.001399296537,1.399296537,1.21
1046,40.18662,-8.41633,0.7013888342,-0.1468926694,1/23/2016 12:10:11,1.16,0.00139929646,1.39929646,1.21
1047,40.18663,-8.41632,0.7013890088,-0.1468924949,1/23/2016 12:10:12,1.16,0.001399296385,1.399296385,1.21
1048,40.18663,-8.41631,0.7013890088,-0.1468923204,1/23/2016 12:10:13,1.16,0.0008494698903,0.8494698903,0.73
1049,40.18664,-8.41632,0.7013891833,-0.1468924949,1/23/2016 12:10:14,1.16,0.001399296308,1.399296308,1.21
1050,40.18665,-8.41633,0.7013893578,-0.1468926694,1/23/2016 12:10:15,1.16,0.001399296232,1.399296232,1.21
1051,40.18665,-8.41634,0.7013893578,-0.146892844,1/23/2016 12:10:16,1.16,0.0008494696396,0.8494696396,0.73
1052,40.18666,-8.41635,0.7013895324,-0.1468930185,1/23/2016 12:10:17,1.16,0.001399296157,1.399296157,1.21
1053,40.18665,-8.41636,0.7013893578,-0.146893193,1/23/2016 12:10:18,1.16,0.001399296157,1.399296157,1.21
1054,40.18665,-8.41637,0.7013893578,-0.1468933676,1/23/2016 12:10:19,1.16,0.0008494696397,0.8494696397,0.73
1055,40.18665,-8.41638,0.7013893578,-0.1468935421,1/23/2016 12:10:20,1.16,0.0008494696396,0.8494696396,0.73
1056,40.18665,-8.41639,0.7013893578,-0.1468937166,1/23/2016 12:10:21,1.16,0.0008494696396,0.8494696396,0.73
1057,40.18665,-8.41639,0.7013893578,-0.1468937166,1/23/2016 12:10:22,1.16,0,0,0.00
1058,40.18664,-8.4164,0.7013891833,-0.1468938912,1/23/2016 12:10:23,1.16,0.001399296233,1.399296233,1.21
1059,40.18664,-8.41641,0.7013891833,-0.1468940657,1/23/2016 12:10:24,1.16,0.000849469765,0.849469765,0.73
1060,40.18664,-8.41642,0.7013891833,-0.1468942402,1/23/2016 12:10:25,1.16,0.0008494697648,0.8494697648,0.73
1061,40.18663,-8.41642,0.7013890088,-0.1468942402,1/23/2016 12:10:25,0.00,0.001111949266,1.111949266,0.00
1062,40.18663,-8.41642,0.7013890088,-0.1468942402,1/23/2016 12:10:26,1.16,0,0,0.00
1063,40.18662,-8.41642,0.7013888342,-0.1468942402,1/23/2016 12:10:27,1.16,0.001111949267,1.111949267,0.96
1064,40.18661,-8.41642,0.7013886597,-0.1468942402,1/23/2016 12:10:28,1.16,0.001111949265,1.111949265,0.96
1065,40.18661,-8.41641,0.7013886597,-0.1468940657,1/23/2016 12:10:29,1.16,0.0008494701405,0.8494701405,0.73
1066,40.18661,-8.41639,0.7013886597,-0.1468937166,1/23/2016 12:10:30,1.16,0.001698940281,1.698940281,1.47
1067,40.18661,-8.41637,0.7013886597,-0.1468933676,1/23/2016 12:10:31,1.16,0.001698940281,1.698940281,1.47
1068,40.18661,-8.41636,0.7013886597,-0.146893193,1/23/2016 12:10:32,1.16,0.0008494701407,0.8494701407,0.73
1069,40.18661,-8.41635,0.7013886597,-0.1468930185,1/23/2016 12:10:33,1.16,0.0008494701405,0.8494701405,0.73
1070,40.18661,-8.41633,0.7013886597,-0.1468926694,1/23/2016 12:10:34,1.16,0.001698940281,1.698940281,1.47
1071,40.1866,-8.41631,0.7013884852,-0.1468923204,1/23/2016 12:10:35,1.16,0.002030475234,2.030475234,1.75
1072,40.18659,-8.41629,0.7013883106,-0.1468919713,1/23/2016 12:10:36,1.16,0.002030475443,2.030475443,1.75
1073,40.18657,-8.41628,0.7013879616,-0.1468917968,1/23/2016 12:10:37,1.16,0.002380614383,2.380614383,2.06
1074,40.18656,-8.41627,0.7013877871,-0.1468916222,1/23/2016 12:10:38,1.16,0.001399296841,1.399296841,1.21
1075,40.18655,-8.41626,0.7013876125,-0.1468914477,1/23/2016 12:10:39,1.16,0.001399296917,1.399296917,1.21
1076,40.18654,-8.41625,0.701387438,-0.1468912732,1/23/2016 12:10:40,1.16,0.001399296992,1.399296992,1.21
1077,40.18654,-8.41624,0.701387438,-0.1468910986,1/23/2016 12:10:41,1.16,0.0008494710171,0.8494710171,0.73
1078,40.18653,-8.41624,0.7013872635,-0.1468910986,1/23/2016 12:10:42,1.16,0.001111949267,1.111949267,0.96
1079,40.18653,-8.41623,0.7013872635,-0.1468909241,1/23/2016 12:10:43,1.16,0.0008494711424,0.8494711424,0.73
1080,40.18652,-8.41622,0.7013870889,-0.1468907496,1/23/2016 12:10:44,1.16,0.001399297145,1.399297145,1.21
1081,40.18652,-8.41621,0.7013870889,-0.146890575,1/23/2016 12:10:45,1.16,0.0008494712676,0.8494712676,0.73
1082,40.18651,-8.4162,0.7013869144,-0.1468904005,1/23/2016 12:10:46,1.16,0.001399297221,1.399297221,1.21
1083,40.18651,-8.4162,0.7013869144,-0.1468904005,1/23/2016 12:10:48,2.31,0,0,0.00
1084,40.18649,-8.4162,0.7013865653,-0.1468904005,1/23/2016 12:10:48,0.00,0.002223898532,2.223898532,0.00
1085,40.18649,-8.4162,0.7013865653,-0.1468904005,1/23/2016 12:10:48,0.00,0,0,0.00
1086,40.1865,-8.4162,0.7013867399,-0.1468904005,1/23/2016 12:10:48,0.00,0.001111949267,1.111949267,0.00
1087,40.1865,-8.4162,0.7013867399,-0.1468904005,1/23/2016 12:10:49,1.16,0,0,0.00
1088,40.1865,-8.41621,0.7013867399,-0.146890575,1/23/2016 12:10:50,1.16,0.0008494715179,0.8494715179,0.73
1089,40.18651,-8.41621,0.7013869144,-0.146890575,1/23/2016 12:10:51,1.16,0.001111949266,1.111949266,0.96
1090,40.18651,-8.41621,0.7013869144,-0.146890575,1/23/2016 12:10:52,1.16,0,0,0.00
1091,40.18652,-8.41621,0.7013870889,-0.146890575,1/23/2016 12:10:53,1.16,0.001111949267,1.111949267,0.96
1092,40.18652,-8.41621,0.7013870889,-0.146890575,1/23/2016 12:10:54,1.16,0,0,0.00
1093,40.18652,-8.41621,0.7013870889,-0.146890575,1/23/2016 12:10:55,1.16,0,0,0.00
1094,40.18652,-8.41621,0.7013870889,-0.146890575,1/23/2016 12:10:56,1.16,0,0,0.00
1095,40.18659,-8.41619,0.7013883106,-0.146890226,1/23/2016 12:10:57,1.16,0.007966902168,7.966902168,6.88
1096,40.18662,-8.41619,0.7013888342,-0.146890226,1/23/2016 12:10:58,1.16,0.003335847798,3.335847798,2.88
1097,40.18662,-8.41617,0.7013888342,-0.1468898769,1/23/2016 12:10:59,1.16,0.001698940031,1.698940031,1.47
1098,40.18661,-8.41616,0.7013886597,-0.1468897024,1/23/2016 12:11:00,1.16,0.00139929646,1.39929646,1.21
1099,40.1866,-8.41615,0.7013884852,-0.1468895278,1/23/2016 12:11:01,1.16,0.001399296537,1.399296537,1.21
1100,40.1866,-8.41613,0.7013884852,-0.1468891788,1/23/2016 12:11:02,1.16,0.001698940532,1.698940532,1.47
1101,40.18659,-8.41611,0.7013883106,-0.1468888297,1/23/2016 12:11:03,1.16,0.002030475443,2.030475443,1.75
1102,40.18658,-8.41609,0.7013881361,-0.1468884806,1/23/2016 12:11:04,1.16,0.002030475653,2.030475653,1.75
1103,40.18658,-8.41609,0.7013881361,-0.1468884806,1/23/2016 12:11:20,18.52,0,0,0.00
1104,40.18599,-8.4164,0.7013778387,-0.1468938912,1/23/2016 12:11:21,1.16,0.07069286166,70.69286166,61.08
1105,40.186,-8.41639,0.7013780132,-0.1468937166,1/23/2016 12:11:22,1.16,0.001399301174,1.399301174,1.21
1106,40.18606,-8.41639,0.7013790604,-0.1468937166,1/23/2016 12:11:23,1.16,0.006671695599,6.671695599,5.76
1107,40.18609,-8.41642,0.701379584,-0.1468942402,1/23/2016 12:11:24,1.16,0.004197901697,4.197901697,3.63
1108,40.18614,-8.41644,0.7013804567,-0.1468945893,1/23/2016 12:11:25,1.16,0.005813537606,5.813537606,5.02
1109,40.18617,-8.41643,0.7013809803,-0.1468944148,1/23/2016 12:11:26,1.16,0.00344230878,3.44230878,2.97
1110,40.18622,-8.41642,0.7013818529,-0.1468942402,1/23/2016 12:11:27,1.16,0.005624267742,5.624267742,4.86
1111,40.18631,-8.41642,0.7013834237,-0.1468942402,1/23/2016 12:11:28,1.16,0.0100075434,10.0075434,8.65
1112,40.18638,-8.41637,0.7013846455,-0.1468933676,1/23/2016 12:11:29,1.16,0.008867088379,8.867088379,7.66
1113,40.18643,-8.41635,0.7013855181,-0.1468930185,1/23/2016 12:11:30,1.16,0.005813535483,5.813535483,5.02
1114,40.18656,-8.41635,0.7013877871,-0.1468930185,1/23/2016 12:11:31,1.16,0.01445534046,14.45534046,12.49
1115,40.18665,-8.41633,0.7013893578,-0.1468926694,1/23/2016 12:11:32,1.16,0.01015073019,10.15073019,8.77
1116,40.18672,-8.41625,0.7013905796,-0.1468912732,1/23/2016 12:11:33,1.16,0.01033283091,10.33283091,8.93
1117,40.18679,-8.4162,0.7013918013,-0.1468904005,1/23/2016 12:11:34,1.16,0.008867076083,8.867076083,7.66
1118,40.18687,-8.41617,0.7013931976,-0.1468898769,1/23/2016 12:11:35,1.16,0.009253429012,9.253429012,7.99
1119,40.18696,-8.41616,0.7013947684,-0.1468897024,1/23/2016 12:11:36,1.16,0.01004353115,10.04353115,8.68
1120,40.18705,-8.41615,0.7013963392,-0.1468895278,1/23/2016 12:11:37,1.16,0.01004353105,10.04353105,8.68
1121,40.18713,-8.41614,0.7013977354,-0.1468893533,1/23/2016 12:11:38,1.16,0.008936060892,8.936060892,7.72
1122,40.1872,-8.41612,0.7013989572,-0.1468890042,1/23/2016 12:11:50,13.89,0.007966898908,7.966898908,0.57
1123,40.18754,-8.41593,0.7014048913,-0.1468856881,1/23/2016 12:11:51,1.16,0.04110725025,41.10725025,35.52
1124,40.18756,-8.41588,0.7014052403,-0.1468848155,1/23/2016 12:11:52,1.16,0.004794289592,4.794289592,4.14
1125,40.18756,-8.41586,0.7014052403,-0.1468844664,1/23/2016 12:11:53,1.16,0.001698916487,1.698916487,1.47
1126,40.18757,-8.41583,0.7014054149,-0.1468839428,1/23/2016 12:11:54,1.16,0.002780403565,2.780403565,2.40
1127,40.1876,-8.41579,0.7014059385,-0.1468832447,1/23/2016 12:11:55,1.16,0.004761632173,4.761632173,4.11
1128,40.18762,-8.41577,0.7014062875,-0.1468828956,1/23/2016 12:11:56,1.16,0.002798577792,2.798577792,2.42
1129,40.18765,-8.41576,0.7014068111,-0.1468827211,1/23/2016 12:11:57,1.16,0.003442304207,3.442304207,2.97
1130,40.18767,-8.41575,0.7014071602,-0.1468825465,1/23/2016 12:11:58,1.16,0.002380609557,2.380609557,2.06
1131,40.1877,-8.41573,0.7014076838,-0.1468821975,1/23/2016 12:11:59,1.16,0.003743552742,3.743552742,3.23
1132,40.18772,-8.41571,0.7014080329,-0.1468818484,1/23/2016 12:12:00,1.16,0.002798576271,2.798576271,2.42
1133,40.18776,-8.4157,0.701408731,-0.1468816739,1/23/2016 12:12:01,1.16,0.004528186637,4.528186637,3.91
1134,40.18777,-8.4157,0.7014089055,-0.1468816739,1/23/2016 12:12:02,1.16,0.001111949267,1.111949267,0.96
1135,40.18777,-8.4157,0.7014089055,-0.1468816739,1/23/2016 12:12:03,1.16,0,0,0.00
1136,40.18775,-8.41571,0.7014085565,-0.1468818484,1/23/2016 12:12:04,1.16,0.00238060911,2.38060911,2.06
1137,40.18775,-8.41571,0.7014085565,-0.1468818484,1/23/2016 12:12:05,1.16,0,0,0.00
1138,40.18769,-8.41563,0.7014075093,-0.1468804521,1/23/2016 12:12:06,1.16,0.009523254695,9.523254695,8.23
1139,40.18769,-8.41562,0.7014075093,-0.1468802776,1/23/2016 12:12:07,1.16,0.0008494566155,0.8494566155,0.73
1140,40.18768,-8.41558,0.7014073347,-0.1468795795,1/23/2016 12:12:08,1.16,0.003575144408,3.575144408,3.09
1141,40.18768,-8.41555,0.7014073347,-0.1468790559,1/23/2016 12:12:09,1.16,0.002548370222,2.548370222,2.20
1142,40.18768,-8.41551,0.7014073347,-0.1468783577,1/23/2016 12:12:10,1.16,0.003397826963,3.397826963,2.94
1143,40.18766,-8.41549,0.7014069857,-0.1468780087,1/23/2016 12:12:11,1.16,0.00279857688,2.79857688,2.42
1144,40.18764,-8.41546,0.7014066366,-0.1468774851,1/23/2016 12:12:12,1.16,0.003382295259,3.382295259,2.92
1145,40.18761,-8.41544,0.701406113,-0.146877136,1/23/2016 12:12:13,1.16,0.003743553424,3.743553424,3.23
1146,40.18761,-8.41543,0.701406113,-0.1468769615,1/23/2016 12:12:14,1.16,0.0008494576173,0.8494576173,0.73
